x,y,UTC_DATE,LOCAL_MONTH,UTC_DAY,DEW_POINT_TEMP,LOCAL_DATE,WIND_DIRECTION_FLAG,RELATIVE_HUMIDITY_FLAG,WINDCHILL_FLAG,STATION_NAME,WIND_SPEED_FLAG,TEMP,PRECIP_AMOUNT,LOCAL_YEAR,DEW_POINT_TEMP_FLAG,WIND_DIRECTION,WIND_SPEED,CLIMATE_IDENTIFIER,LOCAL_DAY,WEATHER_FRE_DESC,TEMP_FLAG,PROVINCE_CODE,VISIBILITY,UTC_MONTH,RELATIVE_HUMIDITY,WEATHER_ENG_DESC,STATION_PRESSURE,PRECIP_AMOUNT_FLAG,LOCAL_HOUR,ID,HUMIDEX_FLAG,WINDCHILL,UTC_YEAR,STATION_PRESSURE_FLAG,HUMIDEX,VISIBILITY_FLAG
-79.63055555555556,43.67666666666667,2023-01-05T07:00:00,1,5,2.6,2023-01-05 02:00:00,,,,TORONTO INTL A,,2.6,,2023,,15,6,6158731,5,"Bruine,Brouillard",,ON,0.8,1,100,"Drizzle,Fog",98.94,,2,6158731.2023.1.5.2,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-05T08:00:00,1,5,2.7,2023-01-05 03:00:00,,,,TORONTO INTL A,,2.7,,2023,,12,4,6158731,5,Brouillard,,ON,0.6,1,100,Fog,98.98,,3,6158731.2023.1.5.3,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-05T09:00:00,1,5,2.8,2023-01-05 04:00:00,,,,TORONTO INTL A,,2.8,,2023,,15,7,6158731,5,Brouillard,,ON,0.4,1,100,Fog,98.99,,4,6158731.2023.1.5.4,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-05T10:00:00,1,5,3.0,2023-01-05 05:00:00,,,,TORONTO INTL A,,3.0,,2023,,16,9,6158731,5,Brouillard,,ON,0.2,1,100,Fog,99.0,,5,6158731.2023.1.5.5,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-05T11:00:00,1,5,3.1,2023-01-05 06:00:00,,,,TORONTO INTL A,,3.1,,2023,,16,12,6158731,5,Brouillard,,ON,0.4,1,100,Fog,99.02,,6,6158731.2023.1.5.6,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-05T12:00:00,1,5,3.0,2023-01-05 07:00:00,,,,TORONTO INTL A,,3.0,,2023,,21,21,6158731,5,"Bruine,Brouillard",,ON,4.8,1,100,"Drizzle,Fog",99.03,,7,6158731.2023.1.5.7,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-05T13:00:00,1,5,2.9,2023-01-05 08:00:00,,,,TORONTO INTL A,,2.9,,2023,,21,18,6158731,5,Brouillard,,ON,6.4,1,100,Fog,99.03,,8,6158731.2023.1.5.8,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-05T14:00:00,1,5,2.9,2023-01-05 09:00:00,,,,TORONTO INTL A,,2.9,,2023,,23,21,6158731,5,Brouillard,,ON,6.4,1,100,Fog,99.09,,9,6158731.2023.1.5.9,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-05T15:00:00,1,5,2.8,2023-01-05 10:00:00,,,,TORONTO INTL A,,2.8,,2023,,21,20,6158731,5,"Bruine,Brouillard",,ON,9.7,1,100,"Drizzle,Fog",99.17,,10,6158731.2023.1.5.10,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-05T16:00:00,1,5,3.1,2023-01-05 11:00:00,,,,TORONTO INTL A,,3.2,,2023,,22,16,6158731,5,ND,,ON,24.1,1,99,NA,99.23,,11,6158731.2023.1.5.11,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-05T17:00:00,1,5,1.1,2023-01-05 12:00:00,,,,TORONTO INTL A,,4.0,,2023,,23,15,6158731,5,ND,,ON,24.1,1,81,NA,99.17,,12,6158731.2023.1.5.12,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-05T18:00:00,1,5,0.3,2023-01-05 13:00:00,,,,TORONTO INTL A,,4.0,,2023,,22,16,6158731,5,Nuageux,,ON,24.1,1,77,Cloudy,99.12,,13,6158731.2023.1.5.13,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-05T19:00:00,1,5,0.1,2023-01-05 14:00:00,,,,TORONTO INTL A,,3.8,,2023,,22,20,6158731,5,Pluie,,ON,24.1,1,77,Rain,99.13,,14,6158731.2023.1.5.14,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-05T20:00:00,1,5,1.1,2023-01-05 15:00:00,,,,TORONTO INTL A,,3.3,,2023,,21,20,6158731,5,Pluie,,ON,16.1,1,85,Rain,99.15,,15,6158731.2023.1.5.15,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-05T21:00:00,1,5,1.3,2023-01-05 16:00:00,,,,TORONTO INTL A,,3.5,,2023,,21,12,6158731,5,Pluie,,ON,19.3,1,86,Rain,99.18,,16,6158731.2023.1.5.16,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-05T22:00:00,1,5,1.3,2023-01-05 17:00:00,,,,TORONTO INTL A,,3.6,,2023,,22,15,6158731,5,Pluie,,ON,19.3,1,85,Rain,99.2,,17,6158731.2023.1.5.17,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-05T23:00:00,1,5,1.1,2023-01-05 18:00:00,,,,TORONTO INTL A,,3.5,,2023,,22,8,6158731,5,ND,,ON,24.1,1,85,NA,99.19,,18,6158731.2023.1.5.18,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T00:00:00,1,6,1.1,2023-01-05 19:00:00,,,,TORONTO INTL A,,3.5,,2023,,21,7,6158731,5,Nuageux,,ON,24.1,1,84,Cloudy,99.23,,19,6158731.2023.1.5.19,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T01:00:00,1,6,1.2,2023-01-05 20:00:00,,,,TORONTO INTL A,,3.5,,2023,,17,8,6158731,5,ND,,ON,24.1,1,85,NA,99.24,,20,6158731.2023.1.5.20,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T02:00:00,1,6,1.7,2023-01-05 21:00:00,,,,TORONTO INTL A,,3.4,,2023,,18,8,6158731,5,Pluie,,ON,19.3,1,88,Rain,99.24,,21,6158731.2023.1.5.21,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T03:00:00,1,6,2.0,2023-01-05 22:00:00,,,,TORONTO INTL A,,3.3,,2023,,21,13,6158731,5,Pluie,,ON,16.1,1,91,Rain,99.24,,22,6158731.2023.1.5.22,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T04:00:00,1,6,2.3,2023-01-05 23:00:00,,,,TORONTO INTL A,,2.9,,2023,,18,8,6158731,5,ND,,ON,19.3,1,96,NA,99.19,,23,6158731.2023.1.5.23,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T05:00:00,1,6,2.4,2023-01-06 00:00:00,,,,TORONTO INTL A,,2.6,,2023,,18,10,6158731,6,ND,,ON,24.1,1,99,NA,99.2,,0,6158731.2023.1.6.0,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T06:00:00,1,6,2.3,2023-01-06 01:00:00,,,,TORONTO INTL A,,2.3,,2023,,19,9,6158731,6,Généralement nuageux,,ON,16.1,1,100,Mostly Cloudy,99.14,,1,6158731.2023.1.6.1,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T07:00:00,1,6,2.2,2023-01-06 02:00:00,,,,TORONTO INTL A,,2.2,,2023,,20,7,6158731,6,ND,,ON,16.1,1,100,NA,99.16,,2,6158731.2023.1.6.2,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T08:00:00,1,6,2.0,2023-01-06 03:00:00,,,,TORONTO INTL A,,2.0,,2023,,22,10,6158731,6,ND,,ON,16.1,1,100,NA,99.19,,3,6158731.2023.1.6.3,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T09:00:00,1,6,1.8,2023-01-06 04:00:00,,,,TORONTO INTL A,,2.0,,2023,,22,8,6158731,6,Nuageux,,ON,16.1,1,99,Cloudy,99.2,,4,6158731.2023.1.6.4,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T10:00:00,1,6,2.1,2023-01-06 05:00:00,,,,TORONTO INTL A,,2.1,,2023,,21,12,6158731,6,Brouillard,,ON,9.7,1,100,Fog,99.2,,5,6158731.2023.1.6.5,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T11:00:00,1,6,2.3,2023-01-06 06:00:00,,,,TORONTO INTL A,,2.3,,2023,,22,12,6158731,6,Brouillard,,ON,9.7,1,100,Fog,99.25,,6,6158731.2023.1.6.6,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T12:00:00,1,6,2.2,2023-01-06 07:00:00,,,,TORONTO INTL A,,2.2,,2023,,24,14,6158731,6,Pluie,,ON,16.1,1,100,Rain,99.31,,7,6158731.2023.1.6.7,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T13:00:00,1,6,2.2,2023-01-06 08:00:00,,,,TORONTO INTL A,,2.2,,2023,,25,13,6158731,6,ND,,ON,16.1,1,100,NA,99.36,,8,6158731.2023.1.6.8,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T14:00:00,1,6,1.3,2023-01-06 09:00:00,,,,TORONTO INTL A,,2.5,,2023,,26,11,6158731,6,ND,,ON,16.1,1,92,NA,99.4,,9,6158731.2023.1.6.9,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T15:00:00,1,6,1.2,2023-01-06 10:00:00,,,,TORONTO INTL A,,2.7,,2023,,27,15,6158731,6,Nuageux,,ON,19.3,1,90,Cloudy,99.47,,10,6158731.2023.1.6.10,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T16:00:00,1,6,1.2,2023-01-06 11:00:00,,,,TORONTO INTL A,,2.9,,2023,,26,15,6158731,6,ND,,ON,24.1,1,88,NA,99.52,,11,6158731.2023.1.6.11,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T17:00:00,1,6,2.2,2023-01-06 12:00:00,,,,TORONTO INTL A,,3.2,,2023,,26,17,6158731,6,Pluie,,ON,24.1,1,93,Rain,99.51,,12,6158731.2023.1.6.12,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T18:00:00,1,6,1.4,2023-01-06 13:00:00,,,,TORONTO INTL A,,3.5,,2023,,28,20,6158731,6,Pluie,,ON,24.1,1,86,Rain,99.49,,13,6158731.2023.1.6.13,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T19:00:00,1,6,0.8,2023-01-06 14:00:00,,,,TORONTO INTL A,,3.9,,2023,,28,18,6158731,6,ND,,ON,24.1,1,80,NA,99.5,,14,6158731.2023.1.6.14,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T20:00:00,1,6,-0.9,2023-01-06 15:00:00,,,,TORONTO INTL A,,3.8,,2023,,26,30,6158731,6,ND,,ON,24.1,1,71,NA,99.54,,15,6158731.2023.1.6.15,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T21:00:00,1,6,-0.4,2023-01-06 16:00:00,,,,TORONTO INTL A,,3.5,,2023,,27,21,6158731,6,Généralement nuageux,,ON,24.1,1,76,Mostly Cloudy,99.62,,16,6158731.2023.1.6.16,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T22:00:00,1,6,-0.1,2023-01-06 17:00:00,,,,TORONTO INTL A,,2.9,,2023,,27,20,6158731,6,ND,,ON,24.1,1,81,NA,99.67,,17,6158731.2023.1.6.17,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-06T23:00:00,1,6,-0.2,2023-01-06 18:00:00,,,,TORONTO INTL A,,2.3,,2023,,26,16,6158731,6,ND,,ON,24.1,1,84,NA,99.76,,18,6158731.2023.1.6.18,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T00:00:00,1,7,-1.0,2023-01-06 19:00:00,,,,TORONTO INTL A,,2.2,,2023,,26,18,6158731,6,Nuageux,,ON,24.1,1,79,Cloudy,99.85,,19,6158731.2023.1.6.19,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T01:00:00,1,7,-0.2,2023-01-06 20:00:00,,,,TORONTO INTL A,,1.9,,2023,,25,12,6158731,6,ND,,ON,24.1,1,86,NA,99.9,,20,6158731.2023.1.6.20,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T02:00:00,1,7,0.0,2023-01-06 21:00:00,,,,TORONTO INTL A,,1.9,,2023,,23,11,6158731,6,ND,,ON,24.1,1,87,NA,99.89,,21,6158731.2023.1.6.21,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T03:00:00,1,7,0.3,2023-01-06 22:00:00,,,,TORONTO INTL A,,1.9,,2023,,24,12,6158731,6,Nuageux,,ON,24.1,1,89,Cloudy,99.88,,22,6158731.2023.1.6.22,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T04:00:00,1,7,0.9,2023-01-06 23:00:00,,,,TORONTO INTL A,,1.9,,2023,,25,12,6158731,6,ND,,ON,24.1,1,93,NA,99.89,,23,6158731.2023.1.6.23,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T05:00:00,1,7,1.6,2023-01-07 00:00:00,,,,TORONTO INTL A,,1.8,,2023,,26,10,6158731,7,Pluie,,ON,24.1,1,99,Rain,99.89,,0,6158731.2023.1.7.0,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T06:00:00,1,7,1.5,2023-01-07 01:00:00,,,,TORONTO INTL A,,2.0,,2023,,28,14,6158731,7,Nuageux,,ON,24.1,1,96,Cloudy,99.88,,1,6158731.2023.1.7.1,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T07:00:00,1,7,1.8,2023-01-07 02:00:00,,,,TORONTO INTL A,,2.0,,2023,,29,13,6158731,7,ND,,ON,24.1,1,99,NA,99.89,,2,6158731.2023.1.7.2,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T08:00:00,1,7,1.7,2023-01-07 03:00:00,,,,TORONTO INTL A,,1.9,,2023,,30,10,6158731,7,ND,,ON,24.1,1,98,NA,99.92,,3,6158731.2023.1.7.3,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T09:00:00,1,7,1.4,2023-01-07 04:00:00,,,,TORONTO INTL A,,1.9,,2023,,26,12,6158731,7,Généralement nuageux,,ON,24.1,1,96,Mostly Cloudy,99.93,,4,6158731.2023.1.7.4,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T10:00:00,1,7,1.1,2023-01-07 05:00:00,,,,TORONTO INTL A,,1.6,,2023,,29,10,6158731,7,ND,,ON,24.1,1,96,NA,99.95,,5,6158731.2023.1.7.5,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T11:00:00,1,7,-0.7,2023-01-07 06:00:00,,,,TORONTO INTL A,,1.9,,2023,,30,15,6158731,7,ND,,ON,24.1,1,83,NA,99.98,,6,6158731.2023.1.7.6,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T12:00:00,1,7,-0.4,2023-01-07 07:00:00,,,,TORONTO INTL A,,1.8,,2023,,29,11,6158731,7,Généralement nuageux,,ON,24.1,1,85,Mostly Cloudy,100.04,,7,6158731.2023.1.7.7,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T13:00:00,1,7,-0.6,2023-01-07 08:00:00,,,,TORONTO INTL A,,1.7,,2023,,30,17,6158731,7,ND,,ON,24.1,1,85,NA,100.07,,8,6158731.2023.1.7.8,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T14:00:00,1,7,1.0,2023-01-07 09:00:00,,,,TORONTO INTL A,,1.3,,2023,,33,14,6158731,7,ND,,ON,24.1,1,98,NA,100.15,,9,6158731.2023.1.7.9,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T15:00:00,1,7,-0.1,2023-01-07 10:00:00,,,,TORONTO INTL A,,1.6,,2023,,34,17,6158731,7,Généralement nuageux,,ON,24.1,1,89,Mostly Cloudy,100.21,,10,6158731.2023.1.7.10,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T16:00:00,1,7,-1.2,2023-01-07 11:00:00,,,,TORONTO INTL A,,0.3,,2023,,36,18,6158731,7,ND,,ON,24.1,1,90,NA,100.28,,11,6158731.2023.1.7.11,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T17:00:00,1,7,-2.4,2023-01-07 12:00:00,,,,TORONTO INTL A,,0.2,,2023,,36,17,6158731,7,ND,,ON,24.1,1,83,NA,100.29,,12,6158731.2023.1.7.12,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T18:00:00,1,7,-3.8,2023-01-07 13:00:00,,,,TORONTO INTL A,,0.0,,2023,,36,20,6158731,7,Généralement nuageux,,ON,24.1,1,76,Mostly Cloudy,100.3,,13,6158731.2023.1.7.13,,-5,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T19:00:00,1,7,-4.3,2023-01-07 14:00:00,,,,TORONTO INTL A,,0.2,,2023,,34,19,6158731,7,ND,,ON,24.1,1,72,NA,100.31,,14,6158731.2023.1.7.14,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T20:00:00,1,7,-6.2,2023-01-07 15:00:00,,,,TORONTO INTL A,,1.0,,2023,,31,24,6158731,7,ND,,ON,24.1,1,59,NA,100.35,,15,6158731.2023.1.7.15,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T21:00:00,1,7,-7.3,2023-01-07 16:00:00,,,,TORONTO INTL A,,0.2,,2023,,34,20,6158731,7,Généralement dégagé,,ON,24.1,1,57,Mainly Clear,100.42,,16,6158731.2023.1.7.16,,,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T22:00:00,1,7,-7.5,2023-01-07 17:00:00,,,,TORONTO INTL A,,-2.1,,2023,,35,23,6158731,7,ND,,ON,24.1,1,67,NA,100.54,,17,6158731.2023.1.7.17,,-8,2023,,,
-79.63055555555556,43.67666666666667,2023-01-07T23:00:00,1,7,-8.5,2023-01-07 18:00:00,,,,TORONTO INTL A,,-4.2,,2023,,36,28,6158731,7,ND,,ON,24.1,1,72,NA,100.6,,18,6158731.2023.1.7.18,,-12,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T00:00:00,1,8,-8.0,2023-01-07 19:00:00,,,,TORONTO INTL A,,-4.7,,2023,,35,28,6158731,7,Dégagé,,ON,24.1,1,78,Clear,100.73,,19,6158731.2023.1.7.19,,-12,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T01:00:00,1,8,-8.0,2023-01-07 20:00:00,,,,TORONTO INTL A,,-4.7,,2023,,33,23,6158731,7,ND,,ON,24.1,1,78,NA,100.75,,20,6158731.2023.1.7.20,,-12,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T02:00:00,1,8,-7.8,2023-01-07 21:00:00,,,,TORONTO INTL A,,-4.5,,2023,,32,20,6158731,7,ND,,ON,24.1,1,78,NA,100.79,,21,6158731.2023.1.7.21,,-11,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T03:00:00,1,8,-8.0,2023-01-07 22:00:00,,,,TORONTO INTL A,,-4.5,,2023,,34,19,6158731,7,Généralement nuageux,,ON,24.1,1,77,Mostly Cloudy,100.8,,22,6158731.2023.1.7.22,,-11,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T04:00:00,1,8,-8.4,2023-01-07 23:00:00,,,,TORONTO INTL A,,-4.7,,2023,,34,14,6158731,7,ND,,ON,24.1,1,76,NA,100.82,,23,6158731.2023.1.7.23,,-10,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T05:00:00,1,8,-8.9,2023-01-08 00:00:00,,,,TORONTO INTL A,,-4.8,,2023,,32,7,6158731,8,ND,,ON,24.1,1,74,NA,100.79,,0,6158731.2023.1.8.0,,-8,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T06:00:00,1,8,-8.9,2023-01-08 01:00:00,,,,TORONTO INTL A,,-4.9,,2023,,31,7,6158731,8,Nuageux,,ON,24.1,1,73,Cloudy,100.78,,1,6158731.2023.1.8.1,,-8,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T07:00:00,1,8,-9.3,2023-01-08 02:00:00,,,,TORONTO INTL A,,-5.2,,2023,,31,10,6158731,8,ND,,ON,24.1,1,73,NA,100.77,,2,6158731.2023.1.8.2,,-10,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T08:00:00,1,8,-9.2,2023-01-08 03:00:00,,,,TORONTO INTL A,,-5.4,,2023,,27,14,6158731,8,ND,,ON,24.1,1,75,NA,100.78,,3,6158731.2023.1.8.3,,-11,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T09:00:00,1,8,-9.8,2023-01-08 04:00:00,,,,TORONTO INTL A,,-5.4,,2023,,30,12,6158731,8,Nuageux,,ON,24.1,1,72,Cloudy,100.74,,4,6158731.2023.1.8.4,,-10,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T10:00:00,1,8,-9.9,2023-01-08 05:00:00,,,,TORONTO INTL A,,-5.7,,2023,,30,4,6158731,8,ND,,ON,24.1,1,72,NA,100.7,,5,6158731.2023.1.8.5,,-8,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T11:00:00,1,8,-9.3,2023-01-08 06:00:00,,,,TORONTO INTL A,,-5.8,,2023,,23,3,6158731,8,ND,,ON,24.1,1,77,NA,100.67,,6,6158731.2023.1.8.6,,-7,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T12:00:00,1,8,-8.0,2023-01-08 07:00:00,,,,TORONTO INTL A,,-5.2,,2023,,25,7,6158731,8,Nuageux,,ON,24.1,1,81,Cloudy,100.66,,7,6158731.2023.1.8.7,,-8,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T13:00:00,1,8,-7.7,2023-01-08 08:00:00,,,,TORONTO INTL A,,-4.9,,2023,,25,14,6158731,8,ND,,ON,24.1,1,81,NA,100.61,,8,6158731.2023.1.8.8,,-10,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T14:00:00,1,8,-7.5,2023-01-08 09:00:00,,,,TORONTO INTL A,,-4.6,,2023,,24,11,6158731,8,ND,,ON,24.1,1,80,NA,100.59,,9,6158731.2023.1.8.9,,-9,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T15:00:00,1,8,-8.3,2023-01-08 10:00:00,,,,TORONTO INTL A,,-4.6,,2023,,23,12,6158731,8,Averses de neige,,ON,19.3,1,76,Snow Showers,100.57,,10,6158731.2023.1.8.10,,-9,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T16:00:00,1,8,-8.1,2023-01-08 11:00:00,,,,TORONTO INTL A,,-4.3,,2023,,21,8,6158731,8,Averses de neige,,ON,16.1,1,75,Snow Showers,100.5,,11,6158731.2023.1.8.11,,-8,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T17:00:00,1,8,-7.0,2023-01-08 12:00:00,,,,TORONTO INTL A,,-3.4,,2023,,23,9,6158731,8,ND,,ON,24.1,1,76,NA,100.39,,12,6158731.2023.1.8.12,,-7,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T18:00:00,1,8,-7.1,2023-01-08 13:00:00,,,,TORONTO INTL A,,-3.1,,2023,,23,10,6158731,8,Nuageux,,ON,24.1,1,74,Cloudy,100.29,,13,6158731.2023.1.8.13,,-7,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T19:00:00,1,8,-7.1,2023-01-08 14:00:00,,,,TORONTO INTL A,,-2.8,,2023,,22,9,6158731,8,Averses de neige,,ON,9.7,1,72,Snow Showers,100.2,,14,6158731.2023.1.8.14,,-6,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T20:00:00,1,8,-6.9,2023-01-08 15:00:00,,,,TORONTO INTL A,,-2.6,,2023,,23,5,6158731,8,ND,,ON,24.1,1,73,NA,100.14,,15,6158731.2023.1.8.15,,-5,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T21:00:00,1,8,-6.4,2023-01-08 16:00:00,,,,TORONTO INTL A,,-2.9,,2023,,15,4,6158731,8,Nuageux,,ON,24.1,1,77,Cloudy,100.04,,16,6158731.2023.1.8.16,,-4,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T22:00:00,1,8,-6.3,2023-01-08 17:00:00,,,,TORONTO INTL A,,-2.6,,2023,,14,8,6158731,8,ND,,ON,24.1,1,76,NA,99.97,,17,6158731.2023.1.8.17,,-6,2023,,,
-79.63055555555556,43.67666666666667,2023-01-08T23:00:00,1,8,-6.3,2023-01-08 18:00:00,,,,TORONTO INTL A,,-2.5,,2023,,17,4,6158731,8,ND,,ON,24.1,1,75,NA,99.94,,18,6158731.2023.1.8.18,,-4,2023,,,
-79.63055555555556,43.67666666666667,2023-01-09T00:00:00,1,9,-6.0,2023-01-08 19:00:00,,,,TORONTO INTL A,,-2.4,,2023,,22,9,6158731,8,Nuageux,,ON,24.1,1,77,Cloudy,99.93,,19,6158731.2023.1.8.19,,-6,2023,,,
-79.63055555555556,43.67666666666667,2023-01-09T01:00:00,1,9,-5.5,2023-01-08 20:00:00,,,,TORONTO INTL A,,-2.3,,2023,,23,12,6158731,8,ND,,ON,24.1,1,79,NA,99.92,,20,6158731.2023.1.8.20,,-7,2023,,,
-79.63055555555556,43.67666666666667,2023-01-09T02:00:00,1,9,-5.7,2023-01-08 21:00:00,,,,TORONTO INTL A,,-2.5,,2023,,25,7,6158731,8,Averses de neige,,ON,24.1,1,79,Snow Showers,99.87,,21,6158731.2023.1.8.21,,-5,2023,,,
-79.63055555555556,43.67666666666667,2023-01-09T03:00:00,1,9,-6.0,2023-01-08 22:00:00,,,,TORONTO INTL A,,-2.5,,2023,,25,9,6158731,8,Nuageux,,ON,24.1,1,77,Cloudy,99.79,,22,6158731.2023.1.8.22,,-6,2023,,,
-79.63055555555556,43.67666666666667,2023-01-09T04:00:00,1,9,-6.1,2023-01-08 23:00:00,,,,TORONTO INTL A,,-2.4,,2023,,30,16,6158731,8,ND,,ON,24.1,1,76,NA,99.72,,23,6158731.2023.1.8.23,,-8,2023,,,
-79.63055555555556,43.67666666666667,2023-01-09T05:00:00,1,9,-5.8,2023-01-09 00:00:00,,,,TORONTO INTL A,,-2.4,,2023,,28,16,6158731,9,ND,,ON,24.1,1,78,NA,99.69,,0,6158731.2023.1.9.0,,-8,2023,,,
-79.63055555555556,43.67666666666667,2023-01-09T06:00:00,1,9,-6.2,2023-01-09 01:00:00,,,,TORONTO INTL A,,-2.2,,2023,,27,17,6158731,9,Nuageux,,ON,24.1,1,74,Cloudy,99.64,,1,6158731.2023.1.9.1,,-8,2023,,,
-79.63055555555556,43.67666666666667,2023-01-09T07:00:00,1,9,-5.9,2023-01-09 02:00:00,,,,TORONTO INTL A,,-2.1,,2023,,28,18,6158731,9,ND,,ON,24.1,1,75,NA,99.59,,2,6158731.2023.1.9.2,,-8,2023,,,
-79.63055555555556,43.67666666666667,2023-01-09T08:00:00,1,9,-6.1,2023-01-09 03:00:00,,,,TORONTO INTL A,,-2.0,,2023,,28,14,6158731,9,ND,,ON,24.1,1,74,NA,99.54,,3,6158731.2023.1.9.3,,-7,2023,,,
-79.63055555555556,43.67666666666667,2023-01-09T09:00:00,1,9,-5.9,2023-01-09 04:00:00,,,,TORONTO INTL A,,-1.9,,2023,,26,14,6158731,9,Nuageux,,ON,24.1,1,74,Cloudy,99.46,,4,6158731.2023.1.9.4,,-7,2023,,,
-79.63055555555556,43.67666666666667,2023-01-09T10:00:00,1,9,-5.5,2023-01-09 05:00:00,,,,TORONTO INTL A,,-2.0,,2023,,25,14,6158731,9,ND,,ON,24.1,1,77,NA,99.47,,5,6158731.2023.1.9.5,,-7,2023,,,
